CODE_COMMUNE;NOM_COMMUNE;NUMERO_INSTALLATION;NOM_INSTALLATION;ID_EQUIPEMENTS;NOM_EQUIPEMENTS;AUCUN_ACCES_HANDICAPE_M;AUCUN_ACCES_HANDICAPE_S;GPS_X;GPS_Y
44010;Batz-sur-Mer;440100011;Plage Valentin;300265;Site de Skimboard;Oui;Oui;-2.49755000;47.28013000
44010;Batz-sur-Mer;440100003;Espace Petit Bois;319425;Boulodrome ( Petit Terrain );Oui;Oui;-2.48202000;47.27587000
44010;Batz-sur-Mer;440100003;Espace Petit Bois;319426;Aire de Pétanque;Non;Oui;-2.48179000;47.27610000
44010;Batz-sur-Mer;440100003;Espace Petit Bois;319428;Salle des Fêtes;Non;Oui;-2.48129000;47.27640000
44010;Batz-sur-Mer;440100003;Espace Petit Bois;319443;Salle Polyvalente;Non;Oui;-2.48153000;47.27640000
44010;Batz-sur-Mer;440100014;Espace Multisports;319458;Piste de Roller;Non;Oui;-2.47393200;47.27739700
44010;Batz-sur-Mer;440100002;Groupe Scolaire Alain Boutle;319459;Salle de Motricité;Non;Oui;-2.47564000;47.27660000
44010;Batz-sur-Mer;440100015;Baie du Scall;319462;Mouillage du Scall;Oui;Oui;-2.45019000;47.26309000
44010;Batz-sur-Mer;440100011;Plage Valentin;319463;Ecole de Voile Valentin;Oui;Oui;-2.49772000;47.28037000
44010;Batz-sur-Mer;440100016;Aire de Jeux du Carbonet;319467;Terrrain de Pétanque;Oui;Oui;-2.47453000;47.27485000
44010;Batz-sur-Mer;440100017;Terrain de Petanque du Temps Perdu;319468;Terrain de Pétanque;Oui;Oui;-2.47688000;47.27401000
44010;Batz-sur-Mer;440100009;Circuits de Randonnee;351507;Circuit d'Interprétation;Oui;Oui;-2.48068700;47.27664400
44010;Batz-sur-Mer;440100009;Circuits de Randonnee;351509;Circuit de Randonnée Bleu;Oui;Oui;-2.48068700;47.27664400
44011;Belligné;440110003;Courts de Tennis;66220;Court de Tennis;Oui;Oui;-1.02811000;47.47375000
44011;Belligné;440110001;Complexe de la Pree Baron;66842;Terrain de Football A;Oui;Oui;-1.03036000;47.46923000
44011;Belligné;440110002;Stade des Garennes;72790;Terrain de Football;Oui;Oui;-1.02810000;47.47148000
44011;Belligné;440110001;Complexe de la Pree Baron;132854;Terrain de Football B;Oui;Oui;-1.03036000;47.46923000
44011;Belligné;440110001;Complexe de la Pree Baron;132859;Salle de Sports;Oui;Oui;-1.02937000;47.47015000
44011;Belligné;440110004;Circuits de Randonnees;206558;Circuit Pédestre de la Galerie;Oui;Oui;-1.02804000;47.46781000
44011;Belligné;440110005;Site des Garennes;274838;Plan d'Eau;Oui;Oui;-1.02930000;47.47259000
44011;Belligné;440110005;Site des Garennes;295211;Aire de Bosses;Oui;Oui;-1.02896000;47.47373000
44011;Belligné;440110005;Site des Garennes;295212;Aires de Pétanque;Non;Oui;-1.02939000;47.47376000
44011;Belligné;440110004;Circuits de Randonnees;308404;Circuit Pédestre de la Lande;Oui;Oui;-1.02804000;47.46781000
44012;Bernerie-en-Retz;440120001;Salle Omnisports des Grands Pres;67707;Salle Omnisports Guy Pressensé;Non;Oui;-2.02823000;47.07646000
44012;Bernerie-en-Retz;440120002;Terrain de Sports Municipal;211223;Terrain de Football;Non;Oui;-2.03210000;47.07918000
44012;Bernerie-en-Retz;440120003;Tennis Marboeuf;213319;Court de Tennis;Non;Oui;-2.04027230;47.08261797
44012;Bernerie-en-Retz;440120004;Base Nautique;213342;Base Nautique;Non;Oui;-2.03917000;47.07901000
44012;Bernerie-en-Retz;440120005;Circuits de Randonnees;213363;Circuit du Trou de l'Enfer;Oui;Oui;-2.03915000;47.07902000
44012;Bernerie-en-Retz;440120005;Circuits de Randonnees;213367;Circuit du Bois de la Jarrie;Oui;Oui;-2.03915000;47.07902000
44012;Bernerie-en-Retz;440120005;Circuits de Randonnees;213384;Circuit de la Baie aux Tréans;Oui;Oui;-2.03915000;47.07902000
44012;Bernerie-en-Retz;440120008;Grande Plage;213517;Zone de Baignade;Non;Oui;-2.04078000;47.07924000
44012;Bernerie-en-Retz;440120011;Plan d'Eau Salee;213603;Plan d'Eau Salée;Non;Oui;-2.03863000;47.07779000
44012;Bernerie-en-Retz;440120012;Aire de Mouillage Abri Cotier;213646;Aire de Mouillage;Oui;Oui;-2.03707000;47.07645000
44012;Bernerie-en-Retz;440120009;Square Thibault;213927;Terrains de Pétanque;Non;Oui;-2.03667000;47.08123000
44012;Bernerie-en-Retz;440120010;Salle des Fetes;213948;Salle des Fêtes;Non;Oui;-2.03309000;47.07875000
44012;Bernerie-en-Retz;440120014;Parc des Rochers Dorees;303775;Boulodrome;Oui;Oui;-2.04687000;47.08643000
44012;Bernerie-en-Retz;440120008;Grande Plage;306360;Site de Char àvoile;Non;Oui;-2.04147000;47.08076000
44012;Bernerie-en-Retz;440120013;Site de la Boutinardiere;309540;Site de Vol Libre;Oui;Oui;-2.05128000;47.09202000
44012;Bernerie-en-Retz;440120001;Salle Omnisports des Grands Pres;310566;Petite Salle;Non;Oui;-2.02851000;47.07636000
44012;Bernerie-en-Retz;440120001;Salle Omnisports des Grands Pres;310569;Piscine l'Etrille;Oui;Oui;-2.02847000;47.07609000
44013;Besné;440130001;Complexe Sportif;69515;Terrain de Football d'Entraînement;Non;Oui;-2.08946000;47.39959000
44013;Besné;440130001;Complexe Sportif;69516;Salle de Sports;Non;Oui;-2.08910000;47.40087000
44013;Besné;440130001;Complexe Sportif;69517;Terrain de Football d'Honneur;Non;Oui;-2.08796000;47.39933000
44013;Besné;440130001;Complexe Sportif;132906;Court de Tennis;Non;Oui;-2.08945000;47.40024000
44013;Besné;440130001;Complexe Sportif;132946;Cage de Foot;Oui;Oui;-2.08843000;47.40024000
44013;Besné;440130001;Complexe Sportif;132949;City Stade;Non;Oui;-2.09020000;47.39934000
44013;Besné;440130002;Circuit de Randonnee;188666;Circuit la Chalandière et le Brivet;Oui;Oui;-2.08594000;47.39939000
44013;Besné;440130003;Site de la Passerelle;206139;Base de Canoe Kayak;Non;Oui;-2.09709000;47.40761000
44013;Besné;440130001;Complexe Sportif;258076;Salle Polyvalente;Non;Oui;-2.08926000;47.40072000
44013;Besné;440130001;Complexe Sportif;271017;Parcours de Santé;Oui;Oui;-2.08827000;47.40040000
44013;Besné;440130001;Complexe Sportif;312449;Salle Badminton Tennis de Table;Non;Oui;-2.08819000;47.40072000
44014;Bignon;440140001;Complexe de la Brie;72160;Salle de Sports;Non;Oui;-1.48903000;47.10050000
44014;Bignon;440140001;Complexe de la Brie;72161;Boulodrome;Oui;Oui;-1.48999000;47.09941000
44014;Bignon;440140001;Complexe de la Brie;72162;Court de Tennis;Non;Oui;-1.48832000;47.10040000
44014;Bignon;440140001;Complexe de la Brie;132966;Salle d'Arts Martiaux;Non;Oui;-1.48904000;47.10051000
44014;Bignon;440140001;Complexe de la Brie;132985;Salle de Tennis de Table et Tir à l'Arc;Non;Oui;-1.48903000;47.10050000
44014;Bignon;440140001;Complexe de la Brie;132996;Terrain de Football en Herbe;Non;Oui;-1.48768000;47.10005000
44014;Bignon;440140001;Complexe de la Brie;133005;Terrain de Football Stabilisé;Non;Oui;-1.48911000;47.09955000
44014;Bignon;440140001;Complexe de la Brie;133035;Pas de Tir à l'Arc;Non;Oui;-1.48775000;47.10095000
44014;Bignon;440140002;Jovikart - Circuit de Chantemerle;202114;Piste de Quad et 4X4;Oui;Oui;-1.49915000;47.12468000
44014;Bignon;440140002;Jovikart - Circuit de Chantemerle;202133;Circuit de Kart de Chantemerle;Oui;Oui;-1.49763000;47.12344000
44014;Bignon;440140003;Ecuries de l'Epinay;202153;Carrière 1;Non;Oui;-1.52365000;47.11061000
44014;Bignon;440140003;Ecuries de l'Epinay;202164;Carrière 2;Non;Oui;-1.52224000;47.11096000
44014;Bignon;440140003;Ecuries de l'Epinay;202180;Manège;Non;Oui;-1.52339000;47.11085000
44014;Bignon;440140001;Complexe de la Brie;223773;Espace Multisports;Non;Oui;-1.48954000;47.09991000
44014;Bignon;440140001;Complexe de la Brie;285596;Salle de Danse (Salle d'Activités);Oui;Oui;-1.48969000;47.10034000
44014;Bignon;440140004;Circuits de Randonnee;318360;Circuit des Bauches;Oui;Oui;-1.53113000;47.08897000
44014;Bignon;440140004;Circuits de Randonnee;318363;Circuit de l'Ognon;Oui;Oui;-1.48935000;47.10079000
44014;Bignon;440140001;Complexe de la Brie;318369;Aire de Pétanque;Non;Oui;-1.48981000;47.09938000
44014;Bignon;440140001;Complexe de la Brie;318370;Terrrain de Pétanque Couvert;Non;Oui;-1.48987000;47.09964000
44014;Bignon;440140001;Complexe de la Brie;318371;Salle Polyvalente;Oui;Oui;-1.48902000;47.10032000
44014;Bignon;440140005;Groupe Solaire du Moulin;318375;Salle de Motricité;Non;Oui;-1.49319000;47.09653000
44014;Bignon;440140006;Ecole Notre-Dame de Lourdes;318376;Salle de Motricité;Oui;Oui;-1.48836000;47.09880000
44014;Bignon;440140003;Ecuries de l'Epinay;320048;Carrière 3;Oui;Oui;-1.52294000;47.11086000
44015;Blain;440150001;Complexe Sportif Catherine Destivelle;69706;Salle de Sports;Non;Oui;-1.76201000;47.48196000
44015;Blain;440150001;Complexe Sportif Catherine Destivelle;133131;Salle de Musculation;Non;Oui;-1.76201000;47.48196000
44015;Blain;440150001;Complexe Sportif Catherine Destivelle;133148;Espace Escalade;Non;Oui;-1.76201000;47.48196000
44015;Blain;440150001;Complexe Sportif Catherine Destivelle;133156;Mur d'Escalade de Plein Air;Non;Non;-1.76201000;47.48196000
44015;Blain;440150002;Complexe Sportif Noel Gerard;133204;Salle de Sport Jean Hervy;Non;Oui;-1.76218000;47.47888000
44015;Blain;440150002;Complexe Sportif Noel Gerard;133215;Salle de Sports Noel Gérard;Non;Oui;-1.76218000;47.47888000
44015;Blain;440150002;Complexe Sportif Noel Gerard;133228;Salle de Tennis de Table;Non;Oui;-1.76218000;47.47888000
44015;Blain;440150002;Complexe Sportif Noel Gerard;133237;Salle d'Arts Martiaux;Non;Oui;-1.76218000;47.47888000
44015;Blain;440150002;Complexe Sportif Noel Gerard;133243;Plateau Sportif;Non;Oui;-1.76218000;47.47888000
44015;Blain;440150002;Complexe Sportif Noel Gerard;133250;Piste d'Athlétisme;Non;Oui;-1.76218000;47.47888000
44015;Blain;440150004;Stade Jean Leflour;133341;Terrain d'Entrainement;Non;Oui;-1.77114000;47.47397000
44015;Blain;440150004;Stade Jean Leflour;133351;Terrain d'Honneur;Non;Oui;-1.76936000;47.47257000
44015;Blain;440150004;Stade Jean Leflour;133361;Terrain Stabilisé;Non;Oui;-1.77054000;47.47275000
44015;Blain;440150005;Stade Gilbert Luzeau;133374;Terrain de Football;Oui;Oui;-1.71548000;47.42845000
44015;Blain;440150006;Stade de St Omer;133384;Terrain de Football;Non;Oui;-1.85595000;47.47521000
44015;Blain;440150006;Stade de St Omer;133388;Plateau Sportif;Non;Oui;-1.85495000;47.47560000
44015;Blain;440150006;Stade de St Omer;133391;Court de Tennis;Non;Oui;-1.85495000;47.47560000
44015;Blain;440150007;Ecuries Pascal Leroy;185116;Carrière;Non;Oui;-1.74569000;47.44551000
44015;Blain;440150008;Piscine des Menussons;203859;Piscine;Non;Oui;-1.76914000;47.48099000
44015;Blain;440150009;Circuits de Randonnees;206664;Circuit Pédestre des Carrières;Oui;Oui;-1.76495000;47.46949000
44015;Blain;440150009;Circuits de Randonnees;206673;Circuit Pédestre des Sites;Oui;Oui;-1.76495000;47.46949000
44015;Blain;440150009;Circuits de Randonnees;206682;Circuit Pédestre du Perche;Oui;Oui;-1.76495000;47.46949000
44015;Blain;440150010;Port de Plaisance;206727;Port de Plaisance;Non;Oui;-1.76539000;47.46968000
44015;Blain;440150002;Complexe Sportif Noel Gerard;209711;Stand de Tir;Non;Oui;-1.76218000;47.47888000
44015;Blain;440150011;College Prive Saint Laurent;214294;Terrains de Basket Ball;Non;Oui;-1.76828000;47.47605000
44015;Blain;440150009;Circuits de Randonnees;217502;La Foret du Gavre;Oui;Oui;-1.76422000;47.47547000
44015;Blain;440150012;Boulodrome du Canal;259600;Boulodrome du Canal;Non;Oui;-1.76898000;47.47178000
44015;Blain;440150012;Boulodrome du Canal;260538;Cadres d'Honneur;Non;Oui;-1.76898000;47.47178000
44015;Blain;440150013;Etang de la Mairie;274823;Etang de la Mairie;Oui;Oui;-1.76702000;47.47843000
44015;Blain;440150014;La Gracinais;274931;Parcours d'Orientation;Oui;Oui;-1.77903000;47.50001000
44015;Blain;440150007;Ecuries Pascal Leroy;275164;Manège;Oui;Oui;-1.75039000;47.44656000
44015;Blain;440150007;Ecuries Pascal Leroy;275165;Carrière Poneys;Oui;Oui;-1.74620000;47.44506000
44015;Blain;440150007;Ecuries Pascal Leroy;275166;Rond de Longe;Oui;Oui;-1.75039000;47.44656000
44015;Blain;440150016;Skate Park;283900;Skate Park;Non;Oui;-1.76167000;47.48238000
44015;Blain;440150017;Site de Bougard;289190;Site de Bougard;Oui;Oui;-1.84002000;47.47453000
44015;Blain;440150018;Site du Terrier;289193;Site du Terrier;Oui;Oui;-1.72090000;47.46999000
44015;Blain;440150019;Site de Curun;289862;Parcours d'Orientation;Oui;Oui;-1.85070799;47.48595627
44015;Blain;440150020;Site de Carheil;289881;Parcours d'Orientation;Oui;Oui;-1.83910000;47.50640000
44015;Blain;440150001;Complexe Sportif Catherine Destivelle;290035;Stade Colette Besson;Non;Oui;-1.76069000;47.48256000
44015;Blain;440150021;Les Ecuries de l'Arros;291116;Carrière;Oui;Oui;-1.70302000;47.47136000
44015;Blain;440150021;Les Ecuries de l'Arros;291118;Rond de Longe;Oui;Oui;-1.70439000;47.47188000
44015;Blain;440150022;Groupe Scolaire Anatole France;292741;Plateau Basket Ball;Non;Oui;-1.76271000;47.47819000
44015;Blain;440150022;Groupe Scolaire Anatole France;292743;Terrain de Handball;Non;Oui;-1.76271000;47.47819000
44015;Blain;440150006;Stade de St Omer;292749;Aire de Pétanque;Non;Oui;-1.85611000;47.47525000
44015;Blain;440150004;Stade Jean Leflour;292777;Aire de Foot;Oui;Non;-1.77042000;47.47349000
44015;Blain;440150023;Hippodrome de la Foret Mespras;293656;Hippodrome;Non;Oui;-1.76560000;47.50719000
44015;Blain;440150007;Ecuries Pascal Leroy;301686;Carrière Couverte;Oui;Oui;-1.74696000;47.44536000
44015;Blain;440150024;Etangs du Pont Neuf;312311;Etangs du Pont Neuf;Oui;Oui;-1.70349000;47.45210000
44015;Blain;440150024;Etangs du Pont Neuf;312312;Terrains de Pétanque;Oui;Oui;-1.70229000;47.45182000
44015;Blain;440150025;Passion Cheval Nature;323866;Carrière;Non;Oui;-1.70625000;47.49457000
44015;Blain;440150025;Passion Cheval Nature;323867;Petit Manège;Non;Oui;-1.70646000;47.49455000
44015;Blain;440150021;Les Ecuries de l'Arros;326839;Spring Garden;Oui;Oui;-1.70302000;47.47136000
44015;Blain;440150026;Curves;327507;Curves;Non;Oui;-1.77010000;47.49031000
44016;Boissière-du-Doré;440160001;Stade Municipal;66813;Terrain de Football;Non;Oui;-1.21438000;47.22819000
44016;Boissière-du-Doré;440160001;Stade Municipal;66814;Court de Tennis;Non;Oui;-1.21511000;47.22768000
44016;Boissière-du-Doré;440160002;Salle Polyvalente Montfort;271016;Salle Monfort;Non;Oui;-1.21944000;47.23100000
44016;Boissière-du-Doré;440160003;Circuits de Randonnees;275421;Circuit Coeur;Oui;Oui;-1.21913000;47.23175000
44016;Boissière-du-Doré;440160004;Zone de Loisirs de la Tannerie;292336;Etang de la Tannerie;Oui;Oui;-1.21889000;47.23003000
44016;Boissière-du-Doré;440160004;Zone de Loisirs de la Tannerie;346977;Zone de Loisirs de la Tannerie;Oui;Oui;-1.21876000;47.23121000
44016;Boissière-du-Doré;440160005;Espace Buxéria;348322;Espace Buxéria;Non;Oui;-1.21670600;47.23599600
44017;Bonnoeuvre;440170001;Stade Municipal;73617;Terrain de Football;Oui;Oui;-1.24099000;47.52851000
44017;Bonnoeuvre;440170001;Stade Municipal;73618;Plateau Sportif;Oui;Oui;-1.24004000;47.52864000
44017;Bonnoeuvre;440170002;Circuits de Randonnees;189181;Circuit des Layons et Circuit de l'Erdre;Oui;Oui;-1.23667000;47.52755000
44017;Bonnoeuvre;440170001;Stade Municipal;258677;Terrain de Pétanque;Oui;Oui;-1.24126000;47.52811000
44017;Bonnoeuvre;440170003;Salle Polyvalente et de Loisirs;258714;Salle Polyvalente et de Loisirs;Non;Oui;-1.23986000;47.52750000
44017;Bonnoeuvre;440170004;Site du Plan d'Eau;258738;Plan d'Eau;Non;Oui;-1.23319000;47.52531000
44017;Bonnoeuvre;440170004;Site du Plan d'Eau;288270;Ecluse du Moulin;Oui;Oui;-1.23717000;47.52626000
44017;Bonnoeuvre;440170004;Site du Plan d'Eau;299555;Aire de Pétanque;Non;Oui;-1.23203000;47.52540000
44017;Bonnoeuvre;440170001;Stade Municipal;299558;Espace de Bosses;Oui;Oui;-1.24126000;47.52805000
44018;Bouaye;440180004;Complexe Sportif de Bellestre;67454;Terrain Pelouse;Non;Oui;-1.69354000;47.14947000
44018;Bouaye;440180004;Complexe Sportif de Bellestre;67456;Court de Tennis Extérieur A;Non;Oui;-1.69251000;47.15060000
44018;Bouaye;440180004;Complexe Sportif de Bellestre;67457;Court de Tennis Extérieur B;Non;Oui;-1.69268000;47.15067000
44018;Bouaye;440180004;Complexe Sportif de Bellestre;67458;Terrain Stabilisé;Non;Oui;-1.69438000;47.14888000
44018;Bouaye;440180004;Complexe Sportif de Bellestre;67459;Terrain de Football Synthétique;Non;Oui;-1.69296000;47.15012000
44018;Bouaye;440180004;Complexe Sportif de Bellestre;67460;Halle de Tennis;Non;Oui;-1.69201000;47.15040000
44018;Bouaye;440180003;Salle Omnisports de Bellestre;67472;Salle de Tennis de Table et de Tir à l'Arc;Non;Oui;-1.69573000;47.14909000
44018;Bouaye;440180003;Salle Omnisports de Bellestre;67473;Salle d'Arts Martiaux;Non;Oui;-1.69534000;47.14918000
44018;Bouaye;440180003;Salle Omnisports de Bellestre;67474;Salle de Gymnastique;Non;Oui;-1.69593000;47.14929000
44018;Bouaye;440180003;Salle Omnisports de Bellestre;67475;Grande Salle 1;Non;Oui;-1.69530000;47.14914000
44018;Bouaye;440180001;Complexe Sportifs des Ormeaux;70315;Salle de Sports;Non;Oui;-1.68227000;47.15522000
44018;Bouaye;440180001;Complexe Sportifs des Ormeaux;70318;Salle de Danse;Non;Oui;-1.68190000;47.15524000
44018;Bouaye;440180001;Complexe Sportifs des Ormeaux;133500;Salle de Gymnastique;Non;Oui;-1.68224000;47.15520000
44018;Bouaye;440180004;Complexe Sportif de Bellestre;133615;Piste d'Athlétisme;Non;Oui;-1.69413000;47.14893000
44018;Bouaye;440180005;Circuits de Randonnee;189201;Le Tour du Lac;Oui;Oui;-1.69500000;47.14873000
44018;Bouaye;440180005;Circuits de Randonnee;189209;Circuit Mévellière-Bocage;Oui;Oui;-1.68030000;47.14578000
44018;Bouaye;440180005;Circuits de Randonnee;189216;Circuit des Vignes;Oui;Oui;-1.67249000;47.13500000
44018;Bouaye;440180005;Circuits de Randonnee;189230;Circuit des Landes;Oui;Oui;-1.67251000;47.15553000
44018;Bouaye;440180006;Stade des Ormeaux;204219;Stade d'Athlétisme;Non;Oui;-1.68232000;47.15415000
44018;Bouaye;440180003;Salle Omnisports de Bellestre;277372;Mur d'Escalade;Non;Oui;-1.69616000;47.14925000
44018;Bouaye;440180009;Groupe Scolaire Maryse Bastie;285261;Terrain de Basket;Non;Oui;-1.69115000;47.14608000
44018;Bouaye;440180009;Groupe Scolaire Maryse Bastie;285263;Terrain de Handball;Non;Oui;-1.69097000;47.14612000
44018;Bouaye;440180008;Le Bois Olive;285264;Parcours de Santé;Oui;Oui;-1.69706000;47.14754000
44018;Bouaye;440180011;Team Ouest Attelage;287404;Piste d'Attelage;Oui;Oui;-1.66794000;47.16738000
44018;Bouaye;440180006;Stade des Ormeaux;289397;Aire de Pétanque;Non;Oui;-1.68336000;47.15540000
44018;Bouaye;440180012;Skate Park des Ormeaux;293718;Skate Park;Non;Oui;-1.68025000;47.15470000
44018;Bouaye;440180007;Espace Bosses des Ormeaux;293763;Espace Bosses;Oui;Oui;-1.68343000;47.15499000
44018;Bouaye;440180013;Lycee Daniel Brottier;295861;Carrière;Non;Oui;-1.67616000;47.16188000
44018;Bouaye;440180013;Lycee Daniel Brottier;295862;Marcheur;Non;Oui;-1.67565000;47.16189000
44018;Bouaye;440180014;Espace de Loisirs la Grande Noue;296046;Court de Tennis;Oui;Oui;-1.68071000;47.14609000
44018;Bouaye;440180014;Espace de Loisirs la Grande Noue;296047;Terrrain de Pétanque;Non;Oui;-1.68078000;47.14578000
44018;Bouaye;440180014;Espace de Loisirs la Grande Noue;296048;Espace de Jeux;Non;Oui;-1.67948000;47.14625000
44018;Bouaye;440180015;Site de l'Etier;312386;Aire de Pétanque de l'Etier;Non;Oui;-1.67408000;47.13485000
44018;Bouaye;440180009;Groupe Scolaire Maryse Bastie;318691;Salle de Motricité;Non;Oui;-1.69059000;47.14599000
44018;Bouaye;440180002;Ecole Victor Hugo;318698;Salle de Motricité;Non;Oui;-1.69167000;47.14365000
44018;Bouaye;440180010;Ancienne Mairie;318699;Salle A;Oui;Oui;-1.69143000;47.14385000
44018;Bouaye;440180010;Ancienne Mairie;318701;Salle B;Oui;Oui;-1.69096000;47.14386000
44018;Bouaye;440180016;Foyer Marcel Herbreteau;318702;Foyer Marcel Herbreteau;Non;Oui;-1.69247000;47.14348000
44018;Bouaye;440180003;Salle Omnisports de Bellestre;322783;Grande Salle 2;Non;Oui;-1.69530000;47.14914000
44019;Bouée;440190001;Salle Polyvalente;133685;Salle Polyvalente;Non;Oui;-1.91098000;47.32041000
44019;Bouée;440190002;Terrain Multisports;133692;Terrain Multisports;Non;Oui;-1.91060000;47.32072000
44019;Bouée;440190003;Les Ecuries de la Musse;201630;Manège;Oui;Oui;-1.89883000;47.32260000
44019;Bouée;440190003;Les Ecuries de la Musse;201656;Carrière;Oui;Oui;-1.89820000;47.32247000
44019;Bouée;440190004;Circuit de Randonnees des Belles Demeures;206975;Circuit du Marais de la Roche;Oui;Oui;-1.91008000;47.32014000
44019;Bouée;440190004;Circuit de Randonnees des Belles Demeures;206980;Circuit des Belles Demeures;Oui;Oui;-1.91008000;47.32018000
44019;Bouée;440190005;Terrain de Ball Trap;280183;Terrain de Ball-Trap;Oui;Oui;-1.89893000;47.31514000
44019;Bouée;440190003;Les Ecuries de la Musse;292168;Rond d'Avrincourt;Oui;Oui;-1.89927000;47.32251000
